id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
960508,RSA,RSA,,PreservedSpecimen,75b52322-61cd-4c64-96f1-8ef961cf1f8b,RSA0003021,"RSA accession: 78554",Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fabales|Fabaceae|Astragalus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,"Astragalus monoensis",10983,Barneby,Astragalus,,monoensis,,,,,Species,,,,,,,Type,"J. T. Howell",,14500,1938-08-10,,1938,8,10,222,,,,,,,,,,,,,,,,,,,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,Crestview.,,0,,37.704807,-118.951464,WGS84,547,"37.7048065° -118.9514636°",,,"New Biogeomancer (copied from UC905058)",,"Thu Dec 30 16:33:26 2010; georef from 2006-2015 archive backup file",,,,,,,,,"V. R.; cataloged date: 1990-09-18","2025-02-12 19:40:21",75b52322-61cd-4c64-96f1-8ef961cf1f8b,17,eeb757bb-4c78-4bef-947f-99f2fb3c3d19,https://cch2.org/portal/collections/individual/index.php?occid=960508
967867,RSA,RSA,,PreservedSpecimen,793471d2-59b7-4696-b7d9-318b7a42c173,RSA0005473,"RSA accession: 658653","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Lamiales|Lamiaceae|Monardella|Monardella linoides",Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,"Monardella linoides subsp. sierrae",204981,"Elvin & A.C.Sanders",Monardella,,linoides,subsp.,sierrae,,,Subspecies,,,,,,,Paratype,"J. C. Roos",,s.n.,1960-07-04,,1960,7,4,186,,,,,,,,,,,,,,,,,flowers,,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,"Crooked Creek, White Mtns.",,0,,37.470257,-118.081326,WGS84,9300,,"Matthew Yamamoto; 2023-11-27",,GeoLocate,"verified: cbaldwin; 2023-12-05","Coordinates placed along Crooked Creek at approximate center of extent of the creek; uncertainty includes the entire creek.",,,,,,,,,"Shawna M. Wheeler; cataloged date: 2009-10-16","2025-02-12 19:40:21",793471d2-59b7-4696-b7d9-318b7a42c173,17,8cbdf853-25f5-41bf-a4e7-40f4361a8ba4,https://cch2.org/portal/collections/individual/index.php?occid=967867
971299,RSA,RSA,,PreservedSpecimen,7ad34545-23ec-4ff7-8a51-55c8f5546521,RSA0000231,"RSA accession: 675804",Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Lilianae|Poales|Cyperaceae|Carex,Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,"Carex tiogana",104012,"D.W. Taylor & J.D. Mastrog.",Carex,,tiogana,,,,,Species,,,,,,,Paratype,"D. W. Taylor",,9198,1987-08-01,,1987,8,1,213,,,,"on metamorphic (carbonaceous marble) substrates",,,,,,,,,,,,,"flowers & fruits",,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,"Mono Basin, Parker Creek drainage, headwaters of Parker Creek, along trail between Parker Pass and Koip Pass. Southern shore of small lake at NW base of steep climb up switchbacks to saddle between Koip and Parker Peaks.",,0,,37.1908333,-119.8275,NAD83,1600,"T1S R25E S26 SW 1/4",,,TOPO!,,"[37.1908333333333, -119.8275. are from the label but map incorrectly. better coordinates are 37.83754, 119.20949]; 1/4-1 section (appx. 400-1600 M); 1/4-1 section (appx. 400-1600 M)",3308,,,,,10850ft.,,,"Mariam L. Sidibeh; cataloged date: 2003-04-09","2025-02-12 19:40:21",7ad34545-23ec-4ff7-8a51-55c8f5546521,17,8fbab810-2d9d-4843-8f68-2ccf4181d8b2,https://cch2.org/portal/collections/individual/index.php?occid=971299
987127,RSA,POM,,PreservedSpecimen,8250fe8c-7ef1-4795-9d10-125c0f3ad52d,RSA0006007,"POM accession: 275353","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Lamiales|Orobanchaceae|Cordylanthus|Cordylanthus ramosus",Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,"Cordylanthus ramosus subsp. setosus",95270,Pennell,Cordylanthus,,ramosus,subsp.,setosus,,,Subspecies,,,,,,,Isotype,"A. M. Alexander","Louise Kellogg",4564,1945-08-09,,1945,8,9,221,,,,"Abundant, on slope of stunted Artemisia.",,,,,,,,,,,,,,Native,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,"East of Swamp Meadows, Sweetwater Mts.",,0,,38.4307,-119.3701,WGS84,2260,"38.4307° -119.3701°","UCBerkeley B",,"New Biogeomancer (copied from UC736040)",,"Fri May 10 11:47:33 2013; georef from 2006-2015 archive backup file",2851,,,,,9350ft.,,,"cataloged date: 1997-10-28","2025-02-12 19:40:21",8250fe8c-7ef1-4795-9d10-125c0f3ad52d,17,70792a5c-f162-4001-ab87-30a2f068c25c,https://cch2.org/portal/collections/individual/index.php?occid=987127
991487,RSA,RSA,,PreservedSpecimen,84553e2d-d6be-4adc-8533-e5a858fe3033,RSA0004390,"RSA accession: 643942","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Caryophyllanae|Caryophyllales|Nyctaginaceae|Mirabilis|Mirabilis laevis",Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,"Mirabilis californica var. villosa",404831,Kellogg,Mirabilis,,californica,var.,villosa,,,Morph,,,,,,,Isoneotype,"R. Spellenberg",,12326,1996-06-12,,1996,6,12,164,,,,"S-facing steep basalt slope, with Ephecra viridis, Artemisia tridentata, Thelypodium, Ribes, Grayia; elev. 1525m.",,"Perianth clear white , 10-12 mm diam; 1º notch 3 mm, 2º notch +- 2mm, just opening (6:30 PM, raining and hailing); stamens 5, anthers yellow. Collection consists of 3 plants (A-C)",,,,,,,,,,,"flowers & fruits",Native,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,"Along Calif hwy. 182 10 meters form the Nevada border, Devil?s Gate, in the canyon of the East walker River.",,0,,38.4231667,-119.163,,,,,,,,,1525,,,,,5002ft.,,,"Miriam L. Sidibeh; cataloged date: 2003-03-05","2025-02-12 19:40:21",84553e2d-d6be-4adc-8533-e5a858fe3033,17,71ac6e0c-1b3c-4788-be71-8d773fe84de9,https://cch2.org/portal/collections/individual/index.php?occid=991487
993127,RSA,RSA,,PreservedSpecimen,85209fd2-9497-429a-87d7-a339a5d9c27e,RSA0456605,"RSA accession: 22031",Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fabales|Fabaceae|Astragalus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,"Astragalus monoensis",10983,Barneby,Astragalus,,monoensis,,,,,Species,"M. Nazaire","28 March 2023",,,,,Topotype,"Alice Eastwood","John Thomas Howell",7533,1939-07-20,,1939,7,20,201,,"July 20, 1939","[Topotype is crossed out.]",,,,,,,,,,,,,,flowers,,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,"Sonora Pass.",,0,,38.3275,-119.6376,WGS84,1000,,"J. D. England; georef date: 2017-02-09",,CalTopo,,,,,,,,,,,"cataloged date: 2000-07-07","2025-02-12 19:40:21",85209fd2-9497-429a-87d7-a339a5d9c27e,17,09bfe0b5-da5c-4bf6-bacf-3ec6e81e1cd0,https://cch2.org/portal/collections/individual/index.php?occid=993127
999631,RSA,RSA,,PreservedSpecimen,883767f1-7d93-476f-aacf-45e44c7f806d,RSA0005899,"RSA accession: 468116",Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,"Heuchera duranii",22964,Bacig.,Heuchera,,duranii,,,,,Species,,,,,,,Isotype,"Victor Duran",,2817,1930-07-26,,1930,7,26,207,,,,,,,,,,,,,,,,,,,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,"McAfee Meadow, White Mts.",,0,,37.5885,-118.2275,WGS84,800,"37.5885° -118.2275°",,,"GoogleMaps via BerkeleyMapper (copied from SD1528)",,"Thu Dec 30 16:33:26 2010; georef from 2006-2015 archive backup file",3567,3567,,,,11700ft.,,,"cataloged date: 1997-09-09","2025-02-12 19:40:21",883767f1-7d93-476f-aacf-45e44c7f806d,17,e81afb3e-d760-402f-b0f4-7d8657fabdf6,https://cch2.org/portal/collections/individual/index.php?occid=999631
1003226,RSA,RSA,,PreservedSpecimen,89eaffa6-d59a-4732-a0b9-1c4dbf400812,RSA0182265,"RSA accession: 202875",Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Draba,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,"Draba incrassata",17540,"(Rollins) Rollins & R.A. Price",Draba,,incrassata,,,,,Species,"Ihsan A. Al-Shehbaz",2007,,,,,Topotype,"A. M. Alexander","Louise Kellogg",3984,1944-08-01,,1944,8,1,214,,,"Rhodora 55:323. 1953.","In shade of Tamrac (Lodgepole Pine).",,"Flowers bright yellow. The Type (Alex. & Kell. 3905) came from Sweetwater Mountains at 9300 feet.",,,,,,,,,,,"flowers & fruits",Native,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,"Deep Creek, Sweetwater Mountains.",,0,,38.42502,-119.327552,WGS84,350,,"UCBerkeley B",,Geolocate,,"Tue Jun 19 15:37:44 2012; georef from 2006-2015 archive backup file",3049,,,,,10000ft.,,,"LeRoy J. Gross; cataloged date: 2006-11-15","2025-02-12 19:40:21",89eaffa6-d59a-4732-a0b9-1c4dbf400812,17,6d5b09b3-9ce8-4efd-8b82-854eb89cb14a,https://cch2.org/portal/collections/individual/index.php?occid=1003226
1016133,RSA,RSA,,PreservedSpecimen,90113261-ad30-450a-93cd-f13dbb85749d,RSA0006776,"RSA accession: 109557","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fabales|Fabaceae|Astragalus|Astragalus tegetarius",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,"Astragalus tegetarius var. danaus",243178,Barneby,Astragalus,,tegetarius,var.,danaus,,,Subspecies,"R. C. Barneby",1949,,,,,Isotype,"J. T. Howell",,20256,1944-08-10,,1944,8,10,223,,,"Barneby drawings.",,,,,,,,,,,,,,"flowers & fruits",,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,"Glacier Canyon. Mt Dana.",,0,,37.911714,-119.225964,WGS84,1650,"37.911714° -119.225964°","UCBerkeley B",,"Geolocate (copied from CAS321994)",,"Wed Jul 18 15:53:52 2012; georef from 2006-2015 archive backup file",,,,,,,,,"K. J. Blassey; cataloged date: 2000-06-16","2025-02-12 19:40:21",90113261-ad30-450a-93cd-f13dbb85749d,17,8bd4a4a7-e77b-4210-a05d-a8a19f108b14,https://cch2.org/portal/collections/individual/index.php?occid=1016133
1035927,RSA,POM,,PreservedSpecimen,99941572-2465-4964-b5f0-534d3c5223df,RSA0003403,"POM accession: 214804",Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fabales|Fabaceae|Lupinus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,"Lupinus duranii",24896,Eastw.,Lupinus,,duranii,,,,,Species,"David B. Dunn",1956,,,,,Isotype,"Victor Duran",,3343,1932-07-15,,1932,7,15,197,,,,"Open flat of pumice sand.",,,,,,,,,,,,,"flowers & fruits",,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,"Sand Flat, near Mono Mills.",,0,,37.8774,-118.8952,WGS84,2300,"37.8774° -118.8952°","UCBerkeley C",,"GoogleMaps via BerkeleyMapper (copied from CAS239801)",,"Sun Mar 25 17:35:32 2012; georef from 2006-2015 archive backup file",2378,,,,,7800ft.,,,"V. Romo; cataloged date: 1990-10-22","2025-02-12 19:40:21",99941572-2465-4964-b5f0-534d3c5223df,17,6fc5d822-0a5c-43c1-9d01-a6df8a9067a7,https://cch2.org/portal/collections/individual/index.php?occid=1035927
1086880,RSA,RSA,,PreservedSpecimen,b1f1af01-6bd3-4920-a80c-5b2a7f2600d7,RSA0003006,"RSA accession: 108246",Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fabales|Fabaceae|Astragalus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,"Astragalus johannis-howellii",10916,Barneby,Astragalus,,johannis-howellii,,,,,Species,,,,,,,Isotype,"J. T. Howell",,14383,1938-08-08,,1938,8,8,220,,,,,,,,,,,,,,,,,,,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,"Long Valley, E of Whitmore Tubs Spring",,0,,37.6285,-118.7914,WGS84,1800,"37.6285° -118.7914°","UCBerkeley C",,"GoogleMaps via BerkeleyMapper",,"Tue May 15 14:40:47 2012; georef from 2006-2015 archive backup file",,,,,,,,,"V. Romo; cataloged date: 1991-01-24","2025-02-12 19:40:21",b1f1af01-6bd3-4920-a80c-5b2a7f2600d7,17,0ab4b0f9-1d0b-4066-8a3d-664d542693bc,https://cch2.org/portal/collections/individual/index.php?occid=1086880
1088394,RSA,RSA,,PreservedSpecimen,b2a9e439-f833-4672-8491-6099d27d07ae,RSA0006063,"RSA accession: 9967",Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Lamiales|Phrymaceae|Mimulus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,"Mimulus wolfii",72376,Eastw.,Mimulus,,wolfii,,,,,Species,,,,,,,Isotype,"Carl B. Wolf",,3266,1928-08-12,,1928,8,12,225,,,,,,,,,,,,,,,,,,,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,"21 miles so. of Mono Lake.",,0,,37.727861,-118.964275,WGS84,3000,"37.727861° -118.964275°","UCBerkeley B",,"Geolocate (copied from UC484006)",,"Wed Apr 10 15:09:41 2013; georef from 2006-2015 archive backup file",2363,,,,,7750ft.,,,"cataloged date: 1998-02-10","2025-02-12 19:40:21",b2a9e439-f833-4672-8491-6099d27d07ae,17,6ff890a8-cca6-461b-9459-35b56d4cbbe9,https://cch2.org/portal/collections/individual/index.php?occid=1088394
1088871,RSA,RSA,,PreservedSpecimen,b2e176c3-703d-465e-9971-0b220fa87b53,RSA0003020,"RSA accession: 111535",Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fabales|Fabaceae|Astragalus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,"Astragalus monoensis",10983,Barneby,Astragalus,,monoensis,,,,,Species,,,,,,,Type,"J. T. Howell",,14500,1938-08-10,,1938,8,10,222,,,,,,,,,,,,,,,,,,,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,Crestview.,,0,,37.704807,-118.951464,WGS84,547,"37.7048065° -118.9514636°",,,"New Biogeomancer (copied from UC905058)",,"Thu Dec 30 16:33:26 2010; georef from 2006-2015 archive backup file",,,,,,,,,"V. R.; cataloged date: 1990-09-18","2025-02-12 19:40:21",b2e176c3-703d-465e-9971-0b220fa87b53,17,d0ab83ec-8956-4c27-98c6-b6775aeab419,https://cch2.org/portal/collections/individual/index.php?occid=1088871
1093936,RSA,RSA,,PreservedSpecimen,b54e1c4b-4925-4acf-86df-685a9e0a1ab1,,"RSA accession: 346922",Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Cornales|Loasaceae|Mentzelia,Plantae,Tracheophyta,Magnoliopsida,Cornales,Loasaceae,"Mentzelia inyoensis",207769,"H.J.Thomps. & Prigge",Mentzelia,,inyoensis,,,,,Species,"Noel Holmgren",2001-12-21,,,,,Paratype,"James D. Morefield",,3061,1985-08-11,,1985,8,11,223,,,"Madrono vol. 51, no. 4, pp. 379-383, 2004.",,,"Loose calcareous pumice sand sloping 20° S, mixed desert scrub with; Psorothamnus, Eriogonum, Ambrosia, Atriplex, and Ephedra. Occasional on loose calcareous slopes. Erect somewhat succulent biennials, petals bright yellow.",,,,,,,,,,,"flowers & fruits",,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,"1.2 mile N 40 deg. E of Red Mountain, Fishlake Valley drainage. Sandy saddle on the north side of McAfee Creek, near its mouth.",,0,,37.6337759,-118.09659,WGS84,150,"T4S R35E S3",,,"New Biogeomancer",,"Thu Dec 30 16:33:26 2010; georef from 2006-2015 archive backup file",1662,,,,,5450ft.,,,"LeRoy J. Gross; cataloged date: 2005-01-12","2025-02-12 19:40:21",b54e1c4b-4925-4acf-86df-685a9e0a1ab1,17,b4f043b7-c6d3-4813-9e6e-70995873c2e2,https://cch2.org/portal/collections/individual/index.php?occid=1093936
1113523,RSA,RSA,,PreservedSpecimen,bea7e395-a94a-4208-ae22-7cc0107fc400,RSA0005465,"RSA accession: 83326","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Lamiales|Lamiaceae|Monardella|Monardella linoides",Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,"Monardella linoides subsp. sierrae",204981,"Elvin & A.C.Sanders",Monardella,,linoides,subsp.,sierrae,,,Subspecies,"A. C. Sanders",,,"[Other determiner/s]: M. A. Elvin",,,Paratype,"F. W. Peirson",,s.n.,1914-08-25,,1914,8,25,237,,,,,,,,,,,,,,,,,flowers,,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,"Crooked Creek, Northern part of Volcanic Tableland",,0,,37.5781,-118.717,WGS84,,,,,GEOLocate,,,,,,,,,,,"Shawna M. Wheeler; cataloged date: 2009-10-16","2025-02-12 19:40:21",bea7e395-a94a-4208-ae22-7cc0107fc400,17,002abd01-80cb-4fa2-8de5-fb39fc33bcfa,https://cch2.org/portal/collections/individual/index.php?occid=1113523
1114786,RSA,RSA,,PreservedSpecimen,bf47c78b-53ba-4576-8eab-4920d41af80f,RSA0004325,"RSA accession: 742494",Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Lilianae|Poales|Poaceae|Achnatherum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,"Achnatherum nevadense",133898,"(B.L. Johnson) Barkworth",Achnatherum,,nevadense,,,,,Species,"A. C. Sanders",2008,,,,,Isotype,"B. Lennart Johnson",,211,1960-08-29,,1960,8,29,242,,,"Amer. J. Bot. 49: 253-262, 1962.",,,"In association with Oryzopsis hymenoides, S. occidentalis, and S. elmeri. Chromosome count 2n=68.",,,,,,,,,,,"flowers & fruits",,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,"Upper Twin Lake, west of Bridgeport.",,0,,38.1494,-119.363,WGS84,2300,"38.1494° -119.363°","UCBerkeley C",,"GoogleMaps via BerkeleyMapper",,"Sat May 12 17:06:31 2012; georef from 2006-2015 archive backup file",2163,,,,,7096ft.,,,"LeRoy J. Gross; cataloged date: 2009-06-03","2025-02-12 19:40:21",bf47c78b-53ba-4576-8eab-4920d41af80f,17,6b9ccfb4-9834-4eb2-ae9f-61c55b7fe1e0,https://cch2.org/portal/collections/individual/index.php?occid=1114786
1153241,RSA,POM,,PreservedSpecimen,d1a68122-1fa2-4d79-9b87-41367dd4b826,RSA0003891,"POM accession: 275355",Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Boraginales|Hydrophyllaceae|Phacelia,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,"Phacelia monoensis",213680,"R.R. Halse",Phacelia,,monoensis,,,,,Species,,,,,,,Isotype,"A. M. Alexander","L. Kellogg",4346,1945-06-30,,1945,6,30,181,,,,,,,,,,,,,,,,,,,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,"Mormon Ranch, 8.5 miles southwest of Bodie.",,0,,38.163952,-119.133039,WGS84,910,"38.1639517° -119.1330385°",,,"New Biogeomancer (copied from UC736041)",,"Thu Dec 30 16:33:26 2010; georef from 2006-2015 archive backup file",2248,,,,,7375ft.,,,"cataloged date: 1994-06-15","2025-02-12 19:40:21",d1a68122-1fa2-4d79-9b87-41367dd4b826,17,4adfe1d8-21d0-4be7-82c0-07168b12eb85,https://cch2.org/portal/collections/individual/index.php?occid=1153241
1161124,RSA,POM,,PreservedSpecimen,d5687c04-d5bb-45a5-a5b0-3d2d99252020,RSA0003864,"POM accession: 261465",Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Boraginales|Hydrophyllaceae|Phacelia,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,"Phacelia peirsoniana",211393,Howell,Phacelia,,peirsoniana,,,,,Species,,,,,,,Isotype,"J. T. Howell",,14353,1938-08-07,,1938,8,7,219,,,,"In crevices of volcanic rocks under pinyons.",,,,,,,,,,,,,"flowers & fruits",,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,"Near Little Round Valley.",,0,,37.5653,-118.708,WGS84,3000,"37.5653° -118.708°","UCBerkeley C",,"GoogleMaps via BerkeleyMapper (copied from NY57335)",,"Sat May 12 18:13:05 2012; georef from 2006-2015 archive backup file",,,,,,,,,"cataloged date: 1994-06-15","2025-02-12 19:40:21",d5687c04-d5bb-45a5-a5b0-3d2d99252020,17,6f1f226e-478f-42df-bc06-39c7496df975,https://cch2.org/portal/collections/individual/index.php?occid=1161124
1228560,RSA,RSA,,PreservedSpecimen,f5ab1433-34db-4edc-9778-27ef5beb758e,RSA0003404,"RSA accession: 407091",Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fabales|Fabaceae|Lupinus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,"Lupinus duranii",24896,Eastw.,Lupinus,,duranii,,,,,Species,,,,,,,Isotype,"Victor Duran",,3343,1932-07-15,,1932,7,15,197,,,,"Open flat of pumice sand.",,,,,,,,,,,,,"flowers & fruits",,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,"Sand Flat, near Mono Mills.",,0,,37.8774,-118.8952,WGS84,2300,"37.8774° -118.8952°","UCBerkeley C",,"GoogleMaps via BerkeleyMapper (copied from CAS239801)",,"Sun Mar 25 17:35:32 2012; georef from 2006-2015 archive backup file",2378,,,,,7800ft.,,,"Michael A. Honer; cataloged date: 2003-02-21","2025-02-12 19:40:21",f5ab1433-34db-4edc-9778-27ef5beb758e,17,5f601406-e348-46a6-b52b-3feb18899558,https://cch2.org/portal/collections/individual/index.php?occid=1228560
1236124,RSA,POM,,PreservedSpecimen,f941edbc-94cf-4ed9-b35f-7bb8330fe8f1,RSA0001005,"POM accession: 256751",Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Chaenactis,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,"Chaenactis alpigena",202818,"C. W. Sharsm.",Chaenactis,,alpigena,,,,,Species,,,,,,,Isotype,"D. D. Keck",,4395,1936-08-18,,1936,8,18,231,,,,"Soil pockets between granite rocks on steep slope.",,"Prostrate mats. Rare, noted only in this one colony of a few square meters. Corolla white, pappus reddish hyaline, anthers purplish.",,,,,,,,,,,,,,,,,,"herbarium sheet",,"North America",,,,"United States",US,California,Mono,,"East flank of Mt. Conness, head of Slate Creek Valley, Harvey Monroe Hall Natural Area.",,0,,37.9621,-119.3002,WGS84,900,"37.9621° -119.3002°","UCBerkeley C",,"GoogleMaps via BerkeleyMapper (copied from DS291886)",,"Wed Mar 21 12:27:03 2012; georef from 2006-2015 archive backup file",3260,,,,,10693ft.,,,"cataloged date: 1989-02-24","2025-02-12 19:40:21",f941edbc-94cf-4ed9-b35f-7bb8330fe8f1,17,2e6e3f9c-908e-4bc0-95fc-2ce01b5c3c37,https://cch2.org/portal/collections/individual/index.php?occid=1236124
428224,SD,,,PreservedSpecimen,B55FC5AD-2411-4E37-82E0-B6BA796F7EFA,SD00000116,SD193173,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Lilianae|Poales|Poaceae|Stipa,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,"Stipa nevadensis",149446,"B.L. Johnson",Stipa,,nevadensis,,,,,Species,,"A. C. Sanders, 2008",,,,,Isotype,"B. L. Johnson",,211,1960-08-29,,1960,8,29,242,,08/29/1960,,,,,,,,,,,,,,"with Oryzopsis hymenoides, Stipa occidentalis, S. elmeri",FR,,0,,,,,,,"North America",,,,"United States",US,California,Mono,,"Upper Twin Lake, west of Bridgeport",,0,,38.1494,-119.363,WGS84,,,n/a,,"Coordinates from label",,n/a,2163,,,,,,,,,"2025-02-12 19:40:21",SD193173,43,d8e5a84c-b27a-482e-87ea-775ff473f0bf,https://cch2.org/portal/collections/individual/index.php?occid=428224
