gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
2096870084				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS530847141	OBS530847141		obsr416741		1													PRESENT																							2017-09-07		250	250	2017	9	7												NORTH_AMERICA				US	California	Mono		986 Mount Morrison Road, Mammoth Lakes, California, US (37.614, -118.832)									37.61378	-118.832375																																																	avibase-A5F09E05	Melospiza melodia (A.Wilson, 1810)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Melospiza	Melospiza			melodia			SPECIES		Song Sparrow		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:42.439Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2492196	2492196	1	44	212	729	9410667	2492191		2492196	Melospiza melodia	Melospiza melodia (A.Wilson, 1810)	Melospiza melodia		DWC_ARCHIVE	2025-02-05T04:13:42.439Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2096867180				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS530847138	OBS530847138		obsr416741		1													PRESENT																							2017-09-07		250	250	2017	9	7												NORTH_AMERICA				US	California	Mono		986 Mount Morrison Road, Mammoth Lakes, California, US (37.614, -118.832)									37.61378	-118.832375																																																	avibase-F6CA75F0	Contopus sordidulus P.L.Sclater, 1859								Animalia	Chordata	Aves	Passeriformes		Tyrannidae				Contopus	Contopus			sordidulus			SPECIES		Western Wood-Pewee		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T01:03:35.323Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229754	5229754	1	44	212	729	5291	2483729		5229754	Contopus sordidulus	Contopus sordidulus P.L.Sclater, 1859	Contopus sordidulus		DWC_ARCHIVE	2025-02-05T01:03:35.323Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2096866098				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS530847135	OBS530847135		obsr416741		2													PRESENT																							2017-09-07		250	250	2017	9	7												NORTH_AMERICA				US	California	Mono		986 Mount Morrison Road, Mammoth Lakes, California, US (37.614, -118.832)									37.61378	-118.832375																																																	avibase-A381417F	Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES		House Wren		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:42.440Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-05T04:13:42.440Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2096677044				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS530607490	OBS530607490		obsr139526		1													PRESENT																							2017-09-06		249	249	2017	9	6												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-B9B272F4	Corvus corax Linnaeus, 1758								Animalia	Chordata	Aves	Passeriformes		Corvidae				Corvus	Corvus			corax			SPECIES		Common Raven		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T01:03:33.790Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2482492	2482492	1	44	212	729	5235	2482468		2482492	Corvus corax	Corvus corax Linnaeus, 1758	Corvus corax		DWC_ARCHIVE	2025-02-05T01:03:33.790Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2095805483				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS529714819	OBS529714819		obsr139526		1													PRESENT																							2017-09-02		245	245	2017	9	2												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-36B3872D	Cathartes aura (Linnaeus, 1758)								Animalia	Chordata	Aves	Accipitriformes		Cathartidae				Cathartes	Cathartes			aura			SPECIES		Turkey Vulture		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T01:03:27.236Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2481930	2481930	1	44	212	7191147	3242141	2481927		2481930	Cathartes aura	Cathartes aura (Linnaeus, 1758)	Cathartes aura		DWC_ARCHIVE	2025-02-05T01:03:27.236Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2095800347				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS529714818	OBS529714818		obsr139526		1													PRESENT																							2017-09-02		245	245	2017	9	2												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-A6C0C4A9	Setophaga petechia (Linnaeus, 1766)								Animalia	Chordata	Aves	Passeriformes		Parulidae				Setophaga	Setophaga			petechia			SPECIES		Yellow Warbler		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:37.503Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	7341834	7341834	1	44	212	729	5263	2489984		7341834	Setophaga petechia	Setophaga petechia (Linnaeus, 1766)	Setophaga petechia		DWC_ARCHIVE	2025-02-05T04:13:37.503Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2095565428				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS529475498	OBS529475498		obsr139526		1													PRESENT																							2017-09-01		244	244	2017	9	1												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-36B3872D	Cathartes aura (Linnaeus, 1758)								Animalia	Chordata	Aves	Accipitriformes		Cathartidae				Cathartes	Cathartes			aura			SPECIES		Turkey Vulture		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:36.510Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2481930	2481930	1	44	212	7191147	3242141	2481927		2481930	Cathartes aura	Cathartes aura (Linnaeus, 1758)	Cathartes aura		DWC_ARCHIVE	2025-02-05T04:13:36.510Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2095243976				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS529171728	OBS529171728		obsr139526		9													PRESENT																							2017-08-31		243	243	2017	8	31												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-CD5C21CA	Spinus psaltria (Say, 1822)								Animalia	Chordata	Aves	Passeriformes		Fringillidae				Spinus	Spinus			psaltria			SPECIES		Lesser Goldfinch		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:35.171Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5231647	5231647	1	44	212	729	5242	8051475		5231647	Spinus psaltria	Spinus psaltria (Say, 1822)	Spinus psaltria		DWC_ARCHIVE	2025-02-05T04:13:35.171Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2095242744				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS529171722	OBS529171722		obsr139526		1													PRESENT																							2017-08-31		243	243	2017	8	31												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-D77E4B41	Turdus migratorius Linnaeus, 1766								Animalia	Chordata	Aves	Passeriformes		Turdidae				Turdus	Turdus			migratorius			SPECIES		American Robin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:35.211Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	9510564	9510564	1	44	212	729	5290	2490714		9510564	Turdus migratorius	Turdus migratorius Linnaeus, 1766	Turdus migratorius		DWC_ARCHIVE	2025-02-05T04:13:35.211Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2095234062				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS529171717	OBS529171717		obsr139526		2													PRESENT																							2017-08-31		243	243	2017	8	31												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-A6C0C4A9	Setophaga petechia (Linnaeus, 1766)								Animalia	Chordata	Aves	Passeriformes		Parulidae				Setophaga	Setophaga			petechia			SPECIES		Yellow Warbler		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:35.199Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	7341834	7341834	1	44	212	729	5263	2489984		7341834	Setophaga petechia	Setophaga petechia (Linnaeus, 1766)	Setophaga petechia		DWC_ARCHIVE	2025-02-05T04:13:35.199Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2095226374				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS529171718	OBS529171718		obsr139526		1													PRESENT																							2017-08-31		243	243	2017	8	31												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-58E25701	Pipilo maculatus Swainson, 1827								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Pipilo	Pipilo			maculatus			SPECIES		Spotted Towhee		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:35.198Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	9709230	9709230	1	44	212	729	9410667	2491204		9709230	Pipilo maculatus	Pipilo maculatus Swainson, 1827	Pipilo maculatus		DWC_ARCHIVE	2025-02-05T04:13:35.198Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2095220550				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS529171726	OBS529171726		obsr139526		8													PRESENT																							2017-08-31		243	243	2017	8	31												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-45D829B3	Pipilo chlorurus (Audubon, 1839)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Pipilo	Pipilo			chlorurus			SPECIES		Green-tailed Towhee		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T01:03:23.667Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2491276	2491276	1	44	212	729	9410667	2491204		2491276	Pipilo chlorurus	Pipilo chlorurus (Audubon, 1839)	Pipilo chlorurus		DWC_ARCHIVE	2025-02-05T01:03:23.667Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2093352119				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS534077778	OBS534077778		obsr413715		1													PRESENT																							2017-09-19		262	262	2017	9	19												NORTH_AMERICA				US	California	Mono		SNARL (private)									37.614086	-118.83234																																																	avibase-52F63879	Sphyrapicus ruber (J.F.Gmelin, 1788)								Animalia	Chordata	Aves	Piciformes		Picidae				Sphyrapicus	Sphyrapicus			ruber			SPECIES		Red-breasted Sapsucker		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T01:03:57.371Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2478597	2478597	1	44	212	724	9333	2478596		2478597	Sphyrapicus ruber	Sphyrapicus ruber (J.F.Gmelin, 1788)	Sphyrapicus ruber		DWC_ARCHIVE	2025-02-05T01:03:57.371Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2093315647				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS534020231	OBS534020231		obsr413715		2													PRESENT																							2017-09-18		261	261	2017	9	18												NORTH_AMERICA				US	California	Mono		SNARL (private)									37.614086	-118.83234																																																	avibase-94A44032	Sturnus vulgaris Linnaeus, 1758								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Sturnus	Sturnus			vulgaris			SPECIES		European Starling		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T01:03:57.125Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	9809229	9809229	1	44	212	729	9350	2489099		9809229	Sturnus vulgaris	Sturnus vulgaris Linnaeus, 1758	Sturnus vulgaris		DWC_ARCHIVE	2025-02-05T01:03:57.125Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2092893791				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS534077780	OBS534077780		obsr413715		2													PRESENT																							2017-09-19		262	262	2017	9	19												NORTH_AMERICA				US	California	Mono		SNARL (private)									37.614086	-118.83234																																																	avibase-94A44032	Sturnus vulgaris Linnaeus, 1758								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Sturnus	Sturnus			vulgaris			SPECIES		European Starling		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:55.661Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	9809229	9809229	1	44	212	729	9350	2489099		9809229	Sturnus vulgaris	Sturnus vulgaris Linnaeus, 1758	Sturnus vulgaris		DWC_ARCHIVE	2025-02-05T04:13:55.661Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2092893327				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS534077777	OBS534077777		obsr413715		1													PRESENT																							2017-09-19		262	262	2017	9	19												NORTH_AMERICA				US	California	Mono		SNARL (private)									37.614086	-118.83234																																																	avibase-DE0971C1	Poecile gambeli (Ridgway, 1886)								Animalia	Chordata	Aves	Passeriformes		Paridae				Poecile	Poecile			gambeli			SPECIES		Mountain Chickadee		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:55.680Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2487825	2487825	1	44	212	729	9327	2487782		2487825	Poecile gambeli	Poecile gambeli (Ridgway, 1886)	Poecile gambeli		DWC_ARCHIVE	2025-02-05T04:13:55.680Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2092891579				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS534077784	OBS534077784		obsr413715		13													PRESENT																							2017-09-19		262	262	2017	9	19												NORTH_AMERICA				US	California	Mono		SNARL (private)									37.614086	-118.83234																																																	avibase-8601A467	Zonotrichia leucophrys (J.R.Forster, 1772)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Zonotrichia	Zonotrichia			leucophrys			SPECIES		White-crowned Sparrow		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:55.654Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5231132	5231132	1	44	212	729	9410667	6173226		5231132	Zonotrichia leucophrys	Zonotrichia leucophrys (J.R.Forster, 1772)	Zonotrichia leucophrys		DWC_ARCHIVE	2025-02-05T04:13:55.654Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2092888752				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS534077781	OBS534077781		obsr413715		7													PRESENT																							2017-09-19		262	262	2017	9	19												NORTH_AMERICA				US	California	Mono		SNARL (private)									37.614086	-118.83234																																																	avibase-B9B272F4	Corvus corax Linnaeus, 1758								Animalia	Chordata	Aves	Passeriformes		Corvidae				Corvus	Corvus			corax			SPECIES		Common Raven		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:55.757Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2482492	2482492	1	44	212	729	5235	2482468		2482492	Corvus corax	Corvus corax Linnaeus, 1758	Corvus corax		DWC_ARCHIVE	2025-02-05T04:13:55.757Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2092888526				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS534077783	OBS534077783		obsr413715		1													PRESENT																							2017-09-19		262	262	2017	9	19												NORTH_AMERICA				US	California	Mono		SNARL (private)									37.614086	-118.83234																																																	avibase-58E25701	Pipilo maculatus Swainson, 1827								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Pipilo	Pipilo			maculatus			SPECIES		Spotted Towhee		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:55.656Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	9709230	9709230	1	44	212	729	9410667	2491204		9709230	Pipilo maculatus	Pipilo maculatus Swainson, 1827	Pipilo maculatus		DWC_ARCHIVE	2025-02-05T04:13:55.656Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2092871626				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS534020237	OBS534020237		obsr413715		2													PRESENT																							2017-09-18		261	261	2017	9	18												NORTH_AMERICA				US	California	Mono		SNARL (private)									37.614086	-118.83234																																																	avibase-52F63879	Sphyrapicus ruber (J.F.Gmelin, 1788)								Animalia	Chordata	Aves	Piciformes		Picidae				Sphyrapicus	Sphyrapicus			ruber			SPECIES		Red-breasted Sapsucker		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:55.493Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2478597	2478597	1	44	212	724	9333	2478596		2478597	Sphyrapicus ruber	Sphyrapicus ruber (J.F.Gmelin, 1788)	Sphyrapicus ruber		DWC_ARCHIVE	2025-02-05T04:13:55.493Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2092866578				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS534020234	OBS534020234		obsr413715		2													PRESENT																							2017-09-18		261	261	2017	9	18												NORTH_AMERICA				US	California	Mono		SNARL (private)									37.614086	-118.83234																																																	avibase-45D829B3	Pipilo chlorurus (Audubon, 1839)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Pipilo	Pipilo			chlorurus			SPECIES		Green-tailed Towhee		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T01:03:57.130Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2491276	2491276	1	44	212	729	9410667	2491204		2491276	Pipilo chlorurus	Pipilo chlorurus (Audubon, 1839)	Pipilo chlorurus		DWC_ARCHIVE	2025-02-05T01:03:57.130Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2092865697				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS534020228	OBS534020228		obsr413715		2													PRESENT																							2017-09-18		261	261	2017	9	18												NORTH_AMERICA				US	California	Mono		SNARL (private)									37.614086	-118.83234																																																	avibase-8601A467	Zonotrichia leucophrys (J.R.Forster, 1772)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Zonotrichia	Zonotrichia			leucophrys			SPECIES		White-crowned Sparrow		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:55.516Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5231132	5231132	1	44	212	729	9410667	6173226		5231132	Zonotrichia leucophrys	Zonotrichia leucophrys (J.R.Forster, 1772)	Zonotrichia leucophrys		DWC_ARCHIVE	2025-02-05T04:13:55.516Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2092862806				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS534020235	OBS534020235		obsr413715		1													PRESENT																							2017-09-18		261	261	2017	9	18												NORTH_AMERICA				US	California	Mono		SNARL (private)									37.614086	-118.83234																																																	avibase-F93AC929	Callipepla californica (Shaw, 1798)								Animalia	Chordata	Aves	Galliformes		Odontophoridae				Callipepla	Callipepla			californica			SPECIES		California Quail		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:55.551Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5228080	5228080	1	44	212	723	9325	2474205		5228080	Callipepla californica	Callipepla californica (Shaw, 1798)	Callipepla californica		DWC_ARCHIVE	2025-02-05T04:13:55.551Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
